entity_id,state,last_updated
sensor.cph2197_battery_power,0.0,2023-01-27 18:35:16.531510
sensor.cph2197_steps_sensor,2234,2023-01-27 18:35:16.533348
sensor.cph2197_app_memory,0.017,2023-01-27 18:45:30.610511
sensor.cph2197_battery_temperature,27.8,2023-01-27 18:45:30.612705
sensor.cph2197_battery_power,0.0,2023-01-27 18:45:30.614656
sensor.cph2197_steps_sensor,2646,2023-01-27 18:45:30.619358
sensor.cph2197_battery_power,0.0,2023-01-27 18:45:30.726507
sensor.cph2197_steps_sensor,2650,2023-01-27 18:45:30.728500
sensor.cph2197_app_memory,0.014,2023-01-27 18:48:27.481097
sensor.cph2197_battery_temperature,27.5,2023-01-27 18:48:27.484417
sensor.cph2197_battery_power,0.0,2023-01-27 18:48:27.486519
sensor.cph2197_steps_sensor,2831,2023-01-27 18:48:27.488325
sensor.cph2197_app_memory,0.016,2023-01-27 18:53:06.089297
sensor.cph2197_battery_level,51,2023-01-27 18:53:06.092582
sensor.cph2197_battery_temperature,27.4,2023-01-27 18:53:06.094707
sensor.cph2197_battery_power,0.0,2023-01-27 18:53:06.096641
sensor.cph2197_last_update_trigger,SensorWorker,2023-01-27 18:53:06.101189
sensor.cph2197_steps_sensor,3202,2023-01-27 18:53:06.103007
sensor.cph2197_app_memory,0.018,2023-01-27 18:53:06.738973
sensor.cph2197_mobile_rx_gb,0.045,2023-01-27 18:53:06.742768
sensor.cph2197_mobile_tx_gb,0.005,2023-01-27 18:53:06.746196
sensor.cph2197_app_memory,0.011,2023-01-27 18:54:38.372494
sensor.cph2197_volume_level_call,5,2023-01-27 18:54:38.374536
sensor.cph2197_volume_level_music,10,2023-01-27 18:54:38.378098
sensor.cph2197_volume_level_system,14,2023-01-27 18:54:38.380050
sensor.cph2197_volume_level_accessibility,9,2023-01-27 18:54:38.381794
sensor.cph2197_battery_temperature,27.1,2023-01-27 18:54:38.385259
sensor.cph2197_battery_power,0.0,2023-01-27 18:54:38.387242
sensor.cph2197_bluetooth_connection,2,2023-01-27 18:54:38.388893
sensor.cph2197_last_update_trigger,android.bluetooth.device.action.ACL_CONNECTED,2023-01-27 18:54:38.393121
sensor.cph2197_steps_sensor,3215,2023-01-27 18:54:38.394971
sensor.cph2197_total_rx_gb,0.096,2023-01-27 18:54:38.396737
sensor.cph2197_app_memory,0.013,2023-01-27 18:54:38.724398
sensor.cph2197_battery_temperature,27.0,2023-01-27 18:54:38.726427
sensor.cph2197_battery_power,0.0,2023-01-27 18:54:38.729976
sensor.cph2197_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 18:54:38.731753
sensor.cph2197_mobile_rx_gb,0.046,2023-01-27 18:54:38.733595
sensor.cph2197_total_rx_gb,0.097,2023-01-27 18:54:38.737093
sensor.cph2197_app_rx_gb,0.0047,2023-01-27 18:55:54.079638
sensor.cph2197_app_memory,0.015,2023-01-27 18:55:54.085303
sensor.cph2197_battery_power,0.0,2023-01-27 18:55:54.089588
sensor.cph2197_app_memory,0.017,2023-01-27 19:01:06.628066
sensor.cph2197_battery_temperature,27.9,2023-01-27 19:01:06.633160
sensor.cph2197_battery_power,0.0,2023-01-27 19:01:06.635167
sensor.cph2197_app_memory,0.014,2023-01-27 19:05:30.560481
sensor.cph2197_battery_power,0.0,2023-01-27 19:05:30.563779
sensor.cph2197_app_memory,0.015,2023-01-27 19:06:25.705647
sensor.cph2197_battery_power,0.0,2023-01-27 19:06:25.707927
sensor.cph2197_app_memory,0.017,2023-01-27 19:12:01.430372
sensor.cph2197_battery_temperature,28.1,2023-01-27 19:12:01.436536
sensor.cph2197_battery_power,0.0,2023-01-27 19:12:01.438670
sensor.cph2197_battery_temperature,28.4,2023-01-27 19:15:47.708491
sensor.cph2197_battery_power,0.0,2023-01-27 19:15:47.710659
sensor.cph2197_app_memory,0.019,2023-01-27 19:22:51.811719
sensor.cph2197_battery_level,50,2023-01-27 19:22:51.813723
sensor.cph2197_battery_temperature,29.1,2023-01-27 19:22:51.817371
sensor.cph2197_battery_power,0.0,2023-01-27 19:22:51.819397
sensor.cph2197_active_notification_count,3,2023-01-27 19:22:51.821226
sensor.cph2197_app_memory,0.012,2023-01-27 19:28:42.699836
sensor.cph2197_volume_level_call,6,2023-01-27 19:28:42.701867
sensor.cph2197_volume_level_music,14,2023-01-27 19:28:42.705514
sensor.cph2197_volume_level_system,1,2023-01-27 19:28:42.707368
sensor.cph2197_volume_level_accessibility,13,2023-01-27 19:28:42.709146
sensor.cph2197_battery_temperature,30.0,2023-01-27 19:28:42.712575
sensor.cph2197_battery_power,0.0,2023-01-27 19:28:42.714684
sensor.cph2197_total_tx_gb,0.025,2023-01-27 19:28:42.716501
sensor.cph2197_app_memory,0.014,2023-01-27 19:28:44.899195
sensor.cph2197_battery_power,0.0,2023-01-27 19:28:44.901320
sensor.cph2197_bluetooth_connection,1,2023-01-27 19:28:44.904491
sensor.cph2197_last_update_trigger,SensorWorker,2023-01-27 19:28:44.906343
sensor.cph2197_app_memory,0.014,2023-01-27 19:28:44.961922
sensor.cph2197_battery_power,0.0,2023-01-27 19:28:44.964145
sensor.cph2197_app_rx_gb,0.0048,2023-01-27 19:31:40.262345
sensor.cph2197_app_memory,0.018,2023-01-27 19:31:40.264502
sensor.cph2197_battery_temperature,29.4,2023-01-27 19:31:40.268212
sensor.cph2197_battery_power,0.0,2023-01-27 19:31:40.270354
sensor.cph2197_last_update_trigger,android.os.action.DEVICE_IDLE_MODE_CHANGED,2023-01-27 19:31:40.272071
binary_sensor.cph2197_doze_mode,off,2023-01-27 19:31:40.276412
sensor.cph2197_steps_sensor,3417,2023-01-27 19:31:40.278149
sensor.cph2197_app_memory,0.018,2023-01-27 19:31:40.357549
sensor.cph2197_battery_power,0.0,2023-01-27 19:31:40.362528
sensor.cph2197_mobile_rx_gb,0.047,2023-01-27 19:31:40.370945
device_tracker.cph2197,home,2023-01-27 19:31:41.661747
sensor.cph2197_app_tx_gb,0.0019,2023-01-27 19:32:09.796458
sensor.cph2197_app_memory,0.017,2023-01-27 19:32:09.798563
sensor.cph2197_battery_temperature,28.6,2023-01-27 19:32:09.800421
sensor.cph2197_battery_power,0.0,2023-01-27 19:32:09.804153
binary_sensor.cph2197_doze_mode,on,2023-01-27 19:32:09.806016
sensor.cph2197_total_rx_gb,0.098,2023-01-27 19:32:09.807736
sensor.cph2197_app_memory,0.019,2023-01-27 19:33:13.467481
sensor.cph2197_battery_temperature,28.3,2023-01-27 19:33:13.471270
sensor.cph2197_battery_power,0.0,2023-01-27 19:33:13.473368
sensor.cph2197_last_update_trigger,android.net.wifi.STATE_CHANGE,2023-01-27 19:33:13.475166
sensor.cph2197_wifi_connection,MEO-CASA2D,2023-01-27 19:33:13.479560
sensor.cph2197_wifi_link_speed,72,2023-01-27 19:33:13.481494
sensor.cph2197_wifi_frequency,2412,2023-01-27 19:33:13.483294
sensor.cph2197_steps_sensor,3438,2023-01-27 19:33:13.488011
sensor.cph2197_app_memory,0.019,2023-01-27 19:33:13.719802
sensor.cph2197_battery_power,0.0,2023-01-27 19:33:13.723536
sensor.cph2197_network_type,wifi,2023-01-27 19:33:13.729152
sensor.cph2197_app_memory,0.014,2023-01-27 19:33:20.247451
sensor.cph2197_battery_temperature,28.2,2023-01-27 19:33:20.249469
sensor.cph2197_battery_power,0.0,2023-01-27 19:33:20.253803
sensor.cph2197_battery_power,0.0,2023-01-27 19:33:20.294305
sensor.cph2197_app_memory,0.02,2023-01-27 19:33:25.752720
sensor.cph2197_battery_temperature,28.1,2023-01-27 19:33:25.758605
sensor.cph2197_battery_power,0.0,2023-01-27 19:33:25.760633
sensor.cph2197_wifi_frequency,5500,2023-01-27 19:33:25.762400
sensor.cph2197_steps_sensor,3448,2023-01-27 19:33:25.765065
sensor.cph2197_app_memory,0.015,2023-01-27 19:34:44.600773
sensor.cph2197_battery_temperature,28.2,2023-01-27 19:34:44.605423
sensor.cph2197_battery_power,0.0,2023-01-27 19:34:44.607481
sensor.cph2197_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 19:34:44.609233
sensor.cph2197_wifi_link_speed,433,2023-01-27 19:34:44.613723
sensor.cph2197_steps_sensor,3465,2023-01-27 19:34:44.615569
sensor.cph2197_app_rx_gb,0.0049,2023-01-27 19:46:11.820359
sensor.cph2197_app_memory,0.017,2023-01-27 19:46:11.822462
sensor.cph2197_battery_temperature,26.7,2023-01-27 19:46:11.826885
sensor.cph2197_battery_power,0.0,2023-01-27 19:46:11.829275
sensor.cph2197_steps_sensor,3493,2023-01-27 19:46:11.831074
sensor.cph2197_battery_power,0.0,2023-01-27 19:46:11.872068
sensor.cph2197_battery_temperature,26.6,2023-01-27 19:48:01.724241
sensor.cph2197_battery_power,0.0,2023-01-27 19:48:01.726328
sensor.cph2197_app_memory,0.02,2023-01-27 19:59:13.943807
sensor.cph2197_battery_temperature,27.7,2023-01-27 19:59:13.947253
sensor.cph2197_battery_power,0.0,2023-01-27 19:59:13.949233
sensor.cph2197_screen_brightness,47,2023-01-27 19:59:13.951131
binary_sensor.cph2197_device_locked,off,2023-01-27 19:59:13.955601
sensor.cph2197_last_update_trigger,android.os.action.DEVICE_IDLE_MODE_CHANGED,2023-01-27 19:59:13.957382
sensor.cph2197_light_sensor,40,2023-01-27 19:59:13.959174
binary_sensor.cph2197_interactive,on,2023-01-27 19:59:13.963741
binary_sensor.cph2197_doze_mode,off,2023-01-27 19:59:13.965492
sensor.cph2197_proximity_sensor,far,2023-01-27 19:59:13.967183
sensor.cph2197_mobile_rx_gb,0.0,2023-01-27 19:59:13.968881
sensor.cph2197_mobile_tx_gb,0.0,2023-01-27 19:59:13.972681
sensor.cph2197_battery_power,0.0,2023-01-27 19:59:14.225350
sensor.cph2197_app_memory,0.021,2023-01-27 19:59:14.250262
sensor.cph2197_battery_power,0.0,2023-01-27 19:59:14.254264
sensor.cph2197_last_used_app,com.android.launcher,2023-01-27 19:59:14.262829
sensor.cph2197_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 19:59:14.264613
sensor.cph2197_light_sensor,37,2023-01-27 19:59:14.266328
sensor.cph2197_app_memory,0.011,2023-01-27 19:59:14.390361
sensor.cph2197_battery_power,0.0,2023-01-27 19:59:14.396197
sensor.cph2197_light_sensor,35,2023-01-27 19:59:14.406287
sensor.cph2197_app_memory,0.015,2023-01-27 19:59:14.591042
sensor.cph2197_battery_power,0.0,2023-01-27 19:59:14.593084
sensor.cph2197_light_sensor,36,2023-01-27 19:59:14.598561
device_tracker.cph2197,home,2023-01-27 19:59:16.697942
sensor.cph2197_detected_activity,unknown,2023-01-27 19:59:59.305836
sensor.cph2197_app_memory,0.019,2023-01-27 19:59:59.307980
sensor.cph2197_battery_temperature,28.3,2023-01-27 19:59:59.312677
sensor.cph2197_battery_power,0.0,2023-01-27 19:59:59.314859
sensor.cph2197_last_used_app,com.flightradar24free,2023-01-27 19:59:59.316710
sensor.cph2197_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 19:59:59.320912
sensor.cph2197_light_sensor,39,2023-01-27 19:59:59.322639
sensor.cph2197_total_rx_gb,0.101,2023-01-27 19:59:59.334100
device_tracker.cph2197,home,2023-01-27 20:00:20.812485
sensor.cph2197_detected_activity,still,2023-01-27 20:00:59.323485
sensor.cph2197_app_memory,0.014,2023-01-27 20:00:59.325580
sensor.cph2197_battery_level,49,2023-01-27 20:00:59.327476
sensor.cph2197_battery_temperature,28.7,2023-01-27 20:00:59.332519
sensor.cph2197_battery_power,0.0,2023-01-27 20:00:59.334520
sensor.cph2197_light_sensor,36,2023-01-27 20:00:59.336295
sensor.cph2197_total_rx_gb,0.156,2023-01-27 20:00:59.341051
sensor.cph2197_total_tx_gb,0.027,2023-01-27 20:00:59.343634
sensor.cph2197_battery_power,0.0,2023-01-27 20:00:59.522157
sensor.cph2197_total_rx_gb,0.157,2023-01-27 20:00:59.530462
sensor.cph2197_app_memory,0.017,2023-01-27 20:01:59.177794
sensor.cph2197_battery_temperature,28.9,2023-01-27 20:01:59.181150
sensor.cph2197_battery_power,0.0,2023-01-27 20:01:59.183336
sensor.cph2197_total_rx_gb,0.228,2023-01-27 20:01:59.191076
sensor.cph2197_total_tx_gb,0.028,2023-01-27 20:01:59.192904
sensor.cph2197_app_memory,0.019,2023-01-27 20:02:59.178788
sensor.cph2197_battery_power,0.0,2023-01-27 20:02:59.180955
sensor.cph2197_light_sensor,50,2023-01-27 20:02:59.182763
sensor.cph2197_app_memory,0.021,2023-01-27 20:03:14.504432
sensor.cph2197_battery_temperature,28.8,2023-01-27 20:03:14.506453
sensor.cph2197_battery_power,0.0,2023-01-27 20:03:14.510151
sensor.cph2197_last_update_trigger,android.net.wifi.STATE_CHANGE,2023-01-27 20:03:14.511917
sensor.cph2197_light_sensor,51,2023-01-27 20:03:14.513671
sensor.cph2197_app_rx_gb,0.005,2023-01-27 20:03:59.225463
sensor.cph2197_app_memory,0.012,2023-01-27 20:03:59.227526
sensor.cph2197_battery_power,0.0,2023-01-27 20:03:59.229537
sensor.cph2197_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 20:03:59.234087
sensor.cph2197_light_sensor,50,2023-01-27 20:03:59.235943
sensor.cph2197_app_memory,0.014,2023-01-27 20:04:59.218883
sensor.cph2197_battery_temperature,28.6,2023-01-27 20:04:59.222234
sensor.cph2197_battery_power,0.0,2023-01-27 20:04:59.224265
sensor.cph2197_total_rx_gb,0.229,2023-01-27 20:04:59.231956
sensor.cph2197_app_memory,0.015,2023-01-27 20:05:59.178447
sensor.cph2197_battery_temperature,28.5,2023-01-27 20:05:59.180501
sensor.cph2197_battery_power,0.0,2023-01-27 20:05:59.184730
sensor.cph2197_light_sensor,31,2023-01-27 20:05:59.186535
sensor.cph2197_total_rx_gb,0.239,2023-01-27 20:05:59.195725
sensor.cph2197_app_memory,0.017,2023-01-27 20:06:59.160314
sensor.cph2197_battery_temperature,28.3,2023-01-27 20:06:59.162841
sensor.cph2197_battery_power,0.0,2023-01-27 20:06:59.164788
sensor.cph2197_light_sensor,29,2023-01-27 20:06:59.169648
sensor.cph2197_total_rx_gb,0.24,2023-01-27 20:06:59.176479
sensor.cph2197_app_memory,0.019,2023-01-27 20:07:59.249343
sensor.cph2197_battery_temperature,28.2,2023-01-27 20:07:59.252581
sensor.cph2197_battery_power,0.0,2023-01-27 20:07:59.254716
sensor.cph2197_app_memory,0.014,2023-01-27 20:08:59.193606
sensor.cph2197_battery_power,0.0,2023-01-27 20:08:59.195713
sensor.cph2197_light_sensor,34,2023-01-27 20:08:59.197447
sensor.cph2197_total_rx_gb,0.242,2023-01-27 20:08:59.207427
sensor.cph2197_app_memory,0.016,2023-01-27 20:09:59.226752
sensor.cph2197_battery_power,0.0,2023-01-27 20:09:59.230228
sensor.cph2197_light_sensor,54,2023-01-27 20:09:59.232150
sensor.cph2197_total_rx_gb,0.243,2023-01-27 20:09:59.239284
sensor.cph2197_app_memory,0.018,2023-01-27 20:10:59.187181
sensor.cph2197_battery_level,48,2023-01-27 20:10:59.189125
sensor.cph2197_battery_power,0.0,2023-01-27 20:10:59.193364
sensor.cph2197_active_notification_count,4,2023-01-27 20:10:59.195235
sensor.cph2197_total_rx_gb,0.247,2023-01-27 20:10:59.200166
device_tracker.cph2197,home,2023-01-27 20:11:53.457304
sensor.cph2197_app_memory,0.019,2023-01-27 20:11:59.166140
sensor.cph2197_battery_temperature,27.9,2023-01-27 20:11:59.169412
sensor.cph2197_battery_power,0.0,2023-01-27 20:11:59.171415
sensor.cph2197_light_sensor,45,2023-01-27 20:11:59.173144
sensor.cph2197_total_tx_gb,0.029,2023-01-27 20:11:59.180765
sensor.cph2197_app_memory,0.01,2023-01-27 20:12:59.171571
sensor.cph2197_battery_temperature,27.5,2023-01-27 20:12:59.174959
sensor.cph2197_battery_power,0.0,2023-01-27 20:12:59.176908
sensor.cph2197_light_sensor,39,2023-01-27 20:12:59.178709
sensor.cph2197_app_memory,0.012,2023-01-27 20:13:59.144888
sensor.cph2197_battery_temperature,27.4,2023-01-27 20:13:59.148321
sensor.cph2197_battery_power,0.0,2023-01-27 20:13:59.150340
sensor.cph2197_last_used_app,com.facebook.katana,2023-01-27 20:13:59.152093
sensor.cph2197_light_sensor,35,2023-01-27 20:13:59.156609
sensor.cph2197_active_notification_count,3,2023-01-27 20:13:59.158467
sensor.cph2197_app_memory,0.014,2023-01-27 20:14:18.602046
binary_sensor.cph2197_music_active,on,2023-01-27 20:14:18.605383
sensor.cph2197_battery_temperature,27.6,2023-01-27 20:14:18.607195
sensor.cph2197_battery_power,0.0,2023-01-27 20:14:18.609137
sensor.cph2197_last_update_trigger,SensorWorker,2023-01-27 20:14:18.613707
sensor.cph2197_total_rx_gb,0.276,2023-01-27 20:14:18.618611
sensor.cph2197_app_memory,0.016,2023-01-27 20:14:59.316387
sensor.cph2197_battery_temperature,27.9,2023-01-27 20:14:59.318872
sensor.cph2197_battery_power,0.0,2023-01-27 20:14:59.320888
sensor.cph2197_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 20:14:59.325679
sensor.cph2197_light_sensor,38,2023-01-27 20:14:59.327736
sensor.cph2197_total_rx_gb,0.297,2023-01-27 20:14:59.334996
sensor.cph2197_app_memory,0.017,2023-01-27 20:14:59.807710
sensor.cph2197_battery_power,0.0,2023-01-27 20:14:59.811434
sensor.cph2197_total_rx_gb,0.299,2023-01-27 20:14:59.818914
sensor.cph2197_app_tx_gb,0.002,2023-01-27 20:15:59.311015
sensor.cph2197_app_memory,0.011,2023-01-27 20:15:59.312905
sensor.cph2197_battery_temperature,28.3,2023-01-27 20:15:59.321721
sensor.cph2197_battery_power,0.0,2023-01-27 20:15:59.323719
sensor.cph2197_active_notification_count,4,2023-01-27 20:15:59.325539
sensor.cph2197_total_rx_gb,0.335,2023-01-27 20:15:59.333278
sensor.cph2197_app_rx_gb,0.0051,2023-01-27 20:16:38.700051
sensor.cph2197_app_memory,0.013,2023-01-27 20:16:38.706970
binary_sensor.cph2197_music_active,off,2023-01-27 20:16:38.708991
sensor.cph2197_battery_power,0.0,2023-01-27 20:16:38.710901
binary_sensor.cph2197_device_locked,on,2023-01-27 20:16:38.715589
sensor.cph2197_last_used_app,com.android.launcher,2023-01-27 20:16:38.717393
sensor.cph2197_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 20:16:38.719202
sensor.cph2197_active_notification_count,1,2023-01-27 20:16:38.723695
binary_sensor.cph2197_interactive,off,2023-01-27 20:16:38.725476
sensor.cph2197_total_rx_gb,0.336,2023-01-27 20:16:38.733375
sensor.cph2197_total_tx_gb,0.03,2023-01-27 20:16:38.735272
sensor.cph2197_app_memory,0.015,2023-01-27 20:17:02.198421
sensor.cph2197_battery_temperature,28.1,2023-01-27 20:17:02.201792
sensor.cph2197_battery_power,0.0,2023-01-27 20:17:02.206322
sensor.cph2197_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 20:17:02.210914
sensor.cph2197_light_sensor,13,2023-01-27 20:17:02.212853
sensor.cph2197_steps_sensor,3517,2023-01-27 20:17:02.214655
sensor.cph2197_detected_activity,unknown,2023-01-27 20:19:29.193157
sensor.cph2197_app_memory,0.017,2023-01-27 20:19:29.197913
sensor.cph2197_battery_temperature,28.0,2023-01-27 20:19:29.201765
sensor.cph2197_battery_power,0.0,2023-01-27 20:19:29.205194
sensor.cph2197_last_update_trigger,android.os.action.DEVICE_IDLE_MODE_CHANGED,2023-01-27 20:19:29.206968
sensor.cph2197_light_sensor,0,2023-01-27 20:19:29.208731
binary_sensor.cph2197_doze_mode,on,2023-01-27 20:19:29.212641
sensor.cph2197_proximity_sensor,near,2023-01-27 20:19:29.214427
sensor.cph2197_steps_sensor,3541,2023-01-27 20:19:29.216191
sensor.cph2197_app_memory,0.018,2023-01-27 20:19:29.242273
sensor.cph2197_battery_temperature,27.9,2023-01-27 20:19:29.244679
sensor.cph2197_battery_power,0.0,2023-01-27 20:19:29.246720
sensor.cph2197_app_memory,0.021,2023-01-27 20:21:39.228703
sensor.cph2197_battery_temperature,27.7,2023-01-27 20:21:39.230608
sensor.cph2197_battery_power,0.0,2023-01-27 20:21:39.235855
sensor.cph2197_last_update_trigger,android.net.wifi.STATE_CHANGE,2023-01-27 20:21:39.237701
sensor.cph2197_wifi_connection,<not connected>,2023-01-27 20:21:39.241963
sensor.cph2197_wifi_link_speed,0,2023-01-27 20:21:39.243842
sensor.cph2197_wifi_frequency,0,2023-01-27 20:21:39.245569
sensor.cph2197_network_type,cellular,2023-01-27 20:21:39.250055
sensor.cph2197_steps_sensor,3668,2023-01-27 20:21:39.251782
sensor.cph2197_app_memory,0.018,2023-01-27 20:23:20.155392
sensor.cph2197_battery_temperature,27.0,2023-01-27 20:23:20.157311
sensor.cph2197_battery_power,0.0,2023-01-27 20:23:20.161060
sensor.cph2197_bluetooth_connection,2,2023-01-27 20:23:20.162832
sensor.cph2197_last_update_trigger,android.bluetooth.device.action.ACL_CONNECTED,2023-01-27 20:23:20.164580
sensor.cph2197_steps_sensor,3765,2023-01-27 20:23:20.166314
sensor.cph2197_app_memory,0.02,2023-01-27 20:26:39.024085
sensor.cph2197_volume_level_call,5,2023-01-27 20:26:39.026132
sensor.cph2197_volume_level_music,10,2023-01-27 20:26:39.029614
sensor.cph2197_volume_level_system,14,2023-01-27 20:26:39.031492
sensor.cph2197_volume_level_accessibility,9,2023-01-27 20:26:39.033278
sensor.cph2197_battery_level,47,2023-01-27 20:26:39.036602
sensor.cph2197_battery_temperature,26.3,2023-01-27 20:26:39.038484
sensor.cph2197_battery_power,0.0,2023-01-27 20:26:39.040300
sensor.cph2197_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 20:26:39.044376
sensor.cph2197_mobile_rx_gb,0.001,2023-01-27 20:26:39.046251
sensor.cph2197_app_memory,0.013,2023-01-27 20:27:02.241671
sensor.cph2197_battery_power,0.0,2023-01-27 20:27:02.243717
sensor.cph2197_app_memory,0.015,2023-01-27 20:28:01.769550
sensor.cph2197_volume_level_call,6,2023-01-27 20:28:01.771514
sensor.cph2197_volume_level_music,14,2023-01-27 20:28:01.774835
sensor.cph2197_volume_level_system,1,2023-01-27 20:28:01.776741
sensor.cph2197_volume_level_accessibility,13,2023-01-27 20:28:01.778500
sensor.cph2197_battery_temperature,26.5,2023-01-27 20:28:01.781882
sensor.cph2197_battery_power,0.0,2023-01-27 20:28:01.783831
sensor.cph2197_bluetooth_connection,1,2023-01-27 20:28:01.785493
sensor.cph2197_last_update_trigger,android.bluetooth.device.action.ACL_DISCONNECTED,2023-01-27 20:28:01.789669
sensor.cph2197_app_memory,0.017,2023-01-27 20:29:28.451340
sensor.cph2197_battery_temperature,26.2,2023-01-27 20:29:28.453262
sensor.cph2197_battery_power,0.0,2023-01-27 20:29:28.456840
sensor.cph2197_last_update_trigger,SensorWorker,2023-01-27 20:29:28.458661
sensor.cph2197_app_memory,0.019,2023-01-27 20:33:22.063652
sensor.cph2197_battery_temperature,25.6,2023-01-27 20:33:22.065716
sensor.cph2197_battery_power,0.0,2023-01-27 20:33:22.067713
sensor.cph2197_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 20:33:22.072696
sensor.cph2197_steps_sensor,3831,2023-01-27 20:33:22.074622
sensor.cph2197_app_rx_gb,0.0052,2023-01-27 20:36:59.015269
sensor.cph2197_app_memory,0.015,2023-01-27 20:36:59.018918
sensor.cph2197_battery_temperature,25.2,2023-01-27 20:36:59.022448
sensor.cph2197_battery_power,0.0,2023-01-27 20:36:59.024405
sensor.cph2197_app_memory,0.018,2023-01-27 20:38:25.283760
sensor.cph2197_battery_temperature,24.9,2023-01-27 20:38:25.287147
sensor.cph2197_battery_power,0.0,2023-01-27 20:38:25.289226
sensor.cph2197_screen_brightness,65,2023-01-27 20:38:25.291111
binary_sensor.cph2197_device_locked,off,2023-01-27 20:38:25.295550
sensor.cph2197_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 20:38:25.297365
sensor.cph2197_light_sensor,86,2023-01-27 20:38:25.311444
binary_sensor.cph2197_interactive,on,2023-01-27 20:38:25.313404
sensor.cph2197_proximity_sensor,far,2023-01-27 20:38:25.317111
sensor.cph2197_steps_sensor,3851,2023-01-27 20:38:25.318911
sensor.cph2197_app_memory,0.019,2023-01-27 20:38:25.435757
sensor.cph2197_battery_power,0.01,2023-01-27 20:38:25.442097
sensor.cph2197_light_sensor,101,2023-01-27 20:38:25.450168
sensor.cph2197_battery_temperature,25.0,2023-01-27 20:38:35.906445
sensor.cph2197_battery_power,0.0,2023-01-27 20:38:35.911925
sensor.cph2197_screen_brightness,1,2023-01-27 20:38:35.913867
binary_sensor.cph2197_device_locked,on,2023-01-27 20:38:35.915639
sensor.cph2197_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 20:38:35.919454
binary_sensor.cph2197_interactive,off,2023-01-27 20:38:35.921362
sensor.cph2197_app_memory,0.01,2023-01-27 20:38:38.956212
sensor.cph2197_battery_temperature,25.1,2023-01-27 20:38:38.959666
sensor.cph2197_battery_power,0.0,2023-01-27 20:38:38.961677
sensor.cph2197_screen_brightness,86,2023-01-27 20:38:38.963465
binary_sensor.cph2197_device_locked,off,2023-01-27 20:38:38.967786
sensor.cph2197_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 20:38:38.969637
sensor.cph2197_light_sensor,155,2023-01-27 20:38:38.971355
binary_sensor.cph2197_interactive,on,2023-01-27 20:38:38.973618
sensor.cph2197_app_memory,0.011,2023-01-27 20:38:39.231341
sensor.cph2197_battery_power,0.0,2023-01-27 20:38:39.233983
sensor.cph2197_light_sensor,156,2023-01-27 20:38:39.235738
sensor.cph2197_app_memory,0.013,2023-01-27 20:38:40.056855
sensor.cph2197_battery_power,0.0,2023-01-27 20:38:40.060226
sensor.cph2197_last_update_trigger,android.os.action.DEVICE_IDLE_MODE_CHANGED,2023-01-27 20:38:40.062077
sensor.cph2197_light_sensor,142,2023-01-27 20:38:40.063851
binary_sensor.cph2197_doze_mode,off,2023-01-27 20:38:40.067811
device_tracker.cph2197,not_home,2023-01-27 20:38:43.079064
sensor.cph2197_app_memory,0.015,2023-01-27 20:38:59.364526
sensor.cph2197_battery_temperature,25.7,2023-01-27 20:38:59.367816
sensor.cph2197_battery_power,0.0,2023-01-27 20:38:59.369834
sensor.cph2197_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 20:38:59.371616
sensor.cph2197_light_sensor,144,2023-01-27 20:38:59.375846
sensor.cph2197_active_notification_count,0,2023-01-27 20:38:59.377715
sensor.cph2197_total_rx_gb,0.337,2023-01-27 20:38:59.384180
device_tracker.cph2197,not_home,2023-01-27 20:39:45.912402
sensor.cph2197_detected_activity,still,2023-01-27 20:39:59.345486
sensor.cph2197_app_memory,0.016,2023-01-27 20:39:59.349246
sensor.cph2197_battery_temperature,26.3,2023-01-27 20:39:59.352382
sensor.cph2197_battery_power,0.0,2023-01-27 20:39:59.354369
sensor.cph2197_screen_brightness,110,2023-01-27 20:39:59.356102
sensor.cph2197_last_used_app,com.whatsapp,2023-01-27 20:39:59.360194
sensor.cph2197_light_sensor,538,2023-01-27 20:39:59.362074
device_tracker.cph2197,not_home,2023-01-27 20:40:47.029195
sensor.cph2197_app_memory,0.018,2023-01-27 20:40:59.272731
sensor.cph2197_battery_temperature,26.2,2023-01-27 20:40:59.274679
sensor.cph2197_battery_power,0.0,2023-01-27 20:40:59.278290
sensor.cph2197_proximity_sensor,near,2023-01-27 20:40:59.280097
device_tracker.cph2197,not_home,2023-01-27 20:41:49.708633
sensor.cph2197_app_memory,0.014,2023-01-27 20:41:59.380474
sensor.cph2197_battery_temperature,26.0,2023-01-27 20:41:59.382948
sensor.cph2197_battery_power,0.0,2023-01-27 20:41:59.384876
